county,state,fips,cases,deaths,population,casespc,deathspc,cty,county_name,cty_pop2000,cz,cz_name,cz_pop2000,statename,state_id,stateabbrv,csa,csa_name,cbsa,cbsa_name,intersects_msa,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,brfss_mia,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,summer_tmmx,summer_rmax,winter_tmmx,winter_rmax,pm25,bmdeaths,bmcruderate,pm25_mia
Jefferson,Oklahoma,40067,123,0,116476,105.60115,0,40067,Jefferson,6818,33601,Lawton,171610,Oklahoma,40,OK,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28.097389,11994.28,1.4703536,.18768458,.14506793,.11431577,-2.3459005,83.1688419231366,66.6666666666667,56.6666666666667,70.8333333333333,42.2222222222222,144.829999923706,.0037346955,.0058602192,.0013890098,.0254416,.35344461,.19233157,.058540002,.52715999,-.919942387927988,70.900558,.55734819,7.0108533,.042617962,-.16680925,-.15991472,.5131163,.11059908,3.6227632,.0168671164564388,.0203872103256087,8.9857874,.44186991,25258.408,44388.9,5.015384615384615,20.64601398601399,-4.5461121,-.027859585,10.6,,,54.879154,.18789408,.0054268115,2134.0942,.015141412,0,308.01846,87.000038,286.47012,85.85952,7.7199278,1832,1572.9,0
Johnston,Oklahoma,40069,142,0,193707,73.306595,0,40069,Johnston,10513,33700,Ardmore,117982,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.307899,13096.74,2.1396611,.22195648,.1150602,.14841151,-1.8992544,76.7222980682201,72.3684210526316,59.6491228070175,75,47.945205479452,140.039999961853,.0015308469,.0017605289,.00038411043,.016094677,.4200131,.21991579,.12469,.50926,-.8869150695293083,69.066872,1.6550938,2.4731286,.048224464,.015160293,.22812846,.54356086,.18405204,.81803483,.0247312850756207,.034528678778655,16.311756,.34897652,26179.807,53320,5.269139324774132,14.17917261055635,-5.8781028,-.019795442,13.3,882,-.20055339,50.942818,.17480315,.0030438504,1741.7266,.010238677,0,307.35785,89.317924,285.63605,87.910492,8.2969542,2450,1264.8,0
Kay,Oklahoma,40071,2905,333,837652,346.80273,39.753979,40071,Kay,48080,30402,Tulsa,921246,Oklahoma,40,OK,,,38620,"Ponca City, OK",1,.33105803,.24056605,.14130434,.13541667,.25704226,.31100479,.23333333,.24731183,.58503401,.73584908,.81521738,.8125,0,22.166887,9361.799999999999,1.8875283,.19219489,.12884612,.14572909,-1.0994774,82.0899914126524,75.0294464075383,65.25323910482921,65.48881036513551,55.7117750439367,81.2799999713898,.037976112,.023391504,.052611362,.039154492,.41829172,.15999915,.071829997,.50918001,.7580877101935501,71.832367,1.7678868,4.2533278,.041285407,-.035545215,-.041954096,.59800684,.21339877,2.3336108,.0175748752079867,.0251871880199667,52.33453,.59107536,32802.406,71182.2,4.943313383971065,16.60372205577322,-.38354963,.043195505,18.299999,945,-.20571895,46.674404,.20582461,.011896838,2000,.013826712,0,306.6593,87.118225,282.2789,86.551338,8.1446352,10585,1263.7,0
Kingfisher,Oklahoma,40073,457,0,264380,172.85725,0,40073,Kingfisher,13926,33803,Oklahoma City,1154246,Oklahoma,40,OK,,,,,1,.32432431,.15789473,.06666667,.13333334,.21212122,.35135135,.26666668,.33333334,.62162161,.63157892,.60000002,.93333334,0,23.837986,11543.17,.8884244,.17950268,.12063257,.12003925,-.77968282,79.6095422605012,81.6666666666667,62.2222222222222,76.6666666666667,56.3492063492063,97.5199999809265,.0050733397,.0079976628,.0015565732,.033836655,.3486371,.10799707,.076289997,.61580002,.5588681792485144,81.049835,1.5295131,6.9007611,.024430415,-.018397124,.12001952,.64521265,.095273934,4.078702,.0261381588395806,.0211833979606491,15.4219,.47176972,34905.953,90510.7,5.077536694320358,15.25692405871091,3.2913742,-.018632863,16.1,,,56.797802,.13118279,.0026569008,1716.1671,.018267555,0,307.53162,86.88205,283.45496,87.378601,7.5648432,2781,1051.9,0
Kiowa,Oklahoma,40075,251,0,173646,144.54695,0,40075,Kiowa,10227,33602,Altus,48010,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.923853,10797.89,1.1660323,.20009808,.13416451,.10281236,-1.3099763,80.71550977045941,80.73394495412839,53.6697247706422,77.52293577981651,63.7096774193548,157.469999790192,.0011983823,.000524225,.00071956712,.043401964,.33295351,.19282238,.063649997,.4745,-.10685323395675,94.094063,4.5565662,6.7370682,.032901954,-.19542129,-.084431633,.54875338,.10993759,.98758191,.0250317786252078,.023565072846387,10.080272,.5554719,28584.973,46121.8,5.659167065581619,13.72120631881283,-1.2897964,.0059306552,14.8,,,51.316311,.20136519,.0073335287,1868.3352,.012657113,0,307.87131,84.154694,284.77582,86.159325,6.3342953,2791,1607.3,0
Latimer,Oklahoma,40077,282,58,194367,145.08636,29.840456,40077,Latimer,10692,30100,Fort Smith,332832,Oklahoma,40,OK,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.618488,12677.24,2.1850328,.23178105,.15266234,.10454524,-2.3825724,76.5469612320173,72.72727272727271,58.1818181818182,56.969696969697,47.5247524752475,123.469999790192,.0016034808,.00087919494,.0013779978,.0055997274,.40809819,.22702324,.087180004,.47132,-.5262426244222715,62.69173,.92592591,1.5338571,.049085036,.086585365,.30804387,.51779038,.10103562,1.3374486,.0238496071829405,.0274036662925552,14.805282,.45614973,24579.627,62384.4,4.898175397292525,15.80694526191878,-7.4541755,-.039096884,12,945,-.14119004,51.979755,.21557829,.0061728396,2322.9458,.02743745,0,306.6091,90.709824,284.91028,86.681686,8.1366959,2298,1182.3,0
Le Flore,Oklahoma,40079,563,24,886888,63.480396,2.7060914,40079,Le Flore,48109,30100,Fort Smith,332832,Oklahoma,40,OK,,,22900,"Fort Smith, AR-OK",1,.33540374,.23529412,.22857143,.07692308,.31410256,.26666668,.19117647,.23529412,.54798764,.70588237,.75714284,.75,0,25.941917,11186.86,1.0231816,.18946494,.10616771,.13320838,-1.8934574,76.8911400756586,70.2444208289054,61.8490967056323,64.5058448459086,52.6881720430108,113.509999990463,.0035311824,.0029466392,.002438802,.046929263,.35357592,.19070689,.069410004,.53834999,-1.485908165084616,57.587975,2.2012513,3.8433557,.05219426,.18209741,.37592122,.55414045,.22843009,2.5317509,.0207861314930678,.0237793344280696,30.336912,.36750919,25288.477,68782.8,4.913842094580881,15.1974020702253,-3.0105348,-.0016962885,11.3,,-.069144927,51.624821,.1794571,.0035128563,1343.0321,.0095981937,0,306.44177,91.741753,284.85901,88.153412,8.5184879,10465,1180,0
Lincoln,Oklahoma,40081,880,57,603830,145.73639,9.439743,40081,Lincoln,32080,33803,Oklahoma City,1154246,Oklahoma,40,OK,416,"Oklahoma City-Shawnee, OK",36420,"Oklahoma City, OK",1,.33333334,.25153375,.16666667,.13333334,.30660376,.28662419,.22857143,.25581396,.52777779,.63190186,.7361111,.73333335,0,22.300983,10443.69,1.6014969,.17316498,.13439272,.14190212,-.92440122,79.12201577217181,80.893300248139,62.2828784119107,76.92307692307691,49.8154981549816,90.02999997138978,.0054824613,.0041693859,.0050596222,.016844938,.3470833,.14494081,.078670003,.59346998,-1.370483251607819,55.240025,2.4314213,1.5056109,.038623173,.20596971,.35439306,.602162,.13197386,.84788024,.0365960099750623,.0371882793017456,33.495632,.27704546,28521.115,70915.59999999999,4.589336684693301,15.96865330520393,-1.6379273,-.0072527463,11.1,,,53.367599,.16457832,.0017143035,1231.5853,.010512271,0,306.74026,87.549896,284.22653,85.873329,8.0672874,6486,1074.1,0
Logan,Oklahoma,40083,845,33,713044,118.50601,4.6280456,40083,Logan,33924,33803,Oklahoma City,1154246,Oklahoma,40,OK,416,"Oklahoma City-Shawnee, OK",36420,"Oklahoma City, OK",1,.296875,.23300971,.21782178,.16161616,.36702126,.2979798,.30612245,.19387755,.53125,.66990292,.78217822,.81818181,0,20.866264,10130.39,-.86451864,.12855448,.097319283,.10568107,-.52600861,63.490444732135,81.2080536912752,69.1275167785235,77.8523489932886,62.536023054755,61.4599999189377,.047005057,.038475845,.049046647,.12399113,.33633593,.12862034,.053410001,.56865001,-.5986553309097865,33.52494,10.906733,2.9094446,.028645534,.26200661,.4731043,.64035451,.082593471,1.5063082,.0412097629996463,.0367586369531895,45.56897,.22753295,30978.455,98775.3,4.676438416101509,15.21494202581492,-2.5937586,.00054083421,19.1,1485,-.23975725,50.59531,.17273599,.0045395591,1278.3082,.0095044598,0,307.10956,86.413643,283.71533,84.734528,7.7494493,5913,829.29999,0
Love,Oklahoma,40085,262,0,167082,156.80923,0,40085,Love,8831,33700,Ardmore,117982,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.247972,13147.8,1.1390473,.16926344,.12610134,.13311438,-1.615271,79.5105214920587,74.585635359116,66.8508287292818,67.4033149171271,44.4444444444444,110.269999980927,.0057410984,.0025197242,.0038476822,.060930256,.28458297,.11808584,.038699999,.58357,-.3890548701754562,74.012009,2.1628354,7.0093989,.039415721,.18235373,.31577268,.59863454,.25249937,3.2385912,.0327256256369607,.0226474917902842,17.13484,.3312,32229.887,65850.2,4.544431279620853,16.18133886255924,-11.016766,-.038117334,10.8,,,50.648365,.17155963,.0020382742,1080.7894,.008921368,0,307.40796,88.918503,286.24454,86.877716,8.2414169,1929,1154.5,0
McClain,Oklahoma,40087,3454,68,586314,589.10413,11.597881,40087,McClain,27740,33803,Oklahoma City,1154246,Oklahoma,40,OK,416,"Oklahoma City-Shawnee, OK",36420,"Oklahoma City, OK",1,.18965517,.23357664,.16883117,.15789473,.27777779,.26119402,.32894737,.19736843,.59829062,.70072991,.78205127,.82894737,0,21.165991,10436.81,1.2397488,.17998841,.13240965,.12298211,-.57845217,78.92074870643781,78.61386138613859,70.29702970297031,74.2574257425743,60.9112709832134,92.6299998760223,.022263259,.021579647,.0356941,.024962269,.33244962,.10507919,.060040001,.59239,-1.247803881777024,59.124012,.630858,4.8630137,.036342826,.36710858,.55085427,.6358422,.1027735,2.5522711,.0666546503244412,.0489906272530642,48.695065,.25608069,33490.199,102907.6,4.079774732263481,16.62093659723278,-1.7109809,.0047079809,15.7,15240,,53.167385,.15578835,.0029162916,1609.1248,.014305937,0,307.04718,87.218765,284.80069,86.423737,7.6814909,5328,908.70001,0
McCurtain,Oklahoma,40089,644,2,600821,107.18667,.33287784,40089,McCurtain,34402,34002,Idabel,97397,Oklahoma,40,OK,,,,,0,.30075186,.20805369,.25490198,.21568628,.34749034,.29452056,.27450982,.23999999,.54307115,.63758391,.7647059,.72549021,0,24.862497,13340.35,1.7599417,.1950831,.12160307,.14538343,-1.582575,82.0344258398422,75.7234726688103,46.4630225080386,75.7234726688103,55.8536585365854,113.629999876022,.013588238,.016362837,.012839781,.066088691,.41109768,.24729177,.076229997,.44516,-1.647383322384109,51.110397,9.2233009,3.0928435,.053025458,-.048380405,.088313669,.5532977,.21192203,1.7528051,.0126446136852509,.0114237544328818,18.573025,.37813121,26306.295,59318.5,5.175558475689882,14.61710906701708,-3.3638411,-.005873811,10.8,,,45.627018,.26244444,.0084878784,1439.9246,.012741973,0,306.70132,93.713821,286.02512,90.477669,8.2666035,7424,1235.6,0
McIntosh,Oklahoma,40091,261,13,357709,72.96434,3.634239,40091,McIntosh,19456,30200,Muskogee,152466,Oklahoma,40,OK,,,,,0,.35497835,.30935252,.2,.25,.30701753,.36363637,.23999999,.28125,.56086957,.67625898,.57999998,.75,0,26.991518,10755.76,1.3202286,.15878597,.12868874,.14628099,-.3262091,77.639647506613,83.17214700193421,65.57059961315279,78.33655705996129,59.5959595959596,71.7599999904633,.0095535181,.015238669,.0063555278,.020850593,.386307,.18180385,.069300003,.47084999,-1.49711664234171,43.796261,3.9679277,1.2746711,.050490014,.25022492,.43656784,.5,.11289658,.46772203,.0266241776315789,.0249280427631579,31.380331,.33876947,33554.801,80913.09999999999,5.183268615318968,15.29745736434109,-3.1428802,.029840047,13.1,,,49.387402,.23032351,.0047800164,1173.1332,.010427311,0,306.79422,87.722878,284.55707,84.427841,9.1418219,5234,1463.2,0
Major,Oklahoma,40093,212,48,136140,155.72205,35.257824,40093,Major,7545,30502,Enid,102415,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.111591,9824.48,.19436714,.16215383,.12650454,.096785471,-.30554938,75.8105938767746,86.17886178861789,64.2276422764228,78.0487804878049,62.38532110091739,79.5099999904633,.0020096626,.00028248865,.0014189332,.044688538,.29086211,.12027538,.06679,.66141999,.7806472657663333,72.113983,.18555334,4.0159044,.02759698,-.13987689,-.021671018,.63133949,.091411211,2.0675945,.0200132538104705,.0208084824387011,7.8859921,.52142644,34667.91,67183.2,4.569468267581475,15.20814751286449,3.1364684,-.012910545,14.4,,,62.52882,.13333334,.0017229953,1956.797,.013885526,0,307.67941,87.031639,283.30011,88.579712,6.8518968,1718,1261.9,0
Marshall,Oklahoma,40095,179,0,269522,66.413872,0,40095,Marshall,13184,33700,Ardmore,117982,Oklahoma,40,OK,,,,,0,.25,.26666668,.25,0,.2,.21428572,0,.25,.55000001,.80000001,.75,.75,0,28.390568,11688.48,.86276925,.17011251,.10959935,.13727529,-1.4476873,76.41703117474221,74.55089820359279,61.67664670658681,73.05389221556889,52.863436123348,109.599999904633,.0081523545,.0061747204,.008887345,.080585241,.41179749,.1792365,.09025,.46753001,-.8171078686874885,58.161407,1.7824637,8.6013346,.041549295,.24966824,.44172099,.52747566,.21170916,5.0060678,.035497572815534,.0213895631067961,35.526203,.39141664,29690.953,65850.2,4.921985815602837,15.48572104018913,-4.9089775,-.03091795,11.4,,,50.47105,.17506813,.0034890776,1371.4102,.012998057,0,307.582,88.589958,285.9408,87.322823,8.6260958,3341,1239.6,0
Mayes,Oklahoma,40097,1314,196,721794,182.0464,27.154562,40097,Mayes,38369,30402,Tulsa,921246,Oklahoma,40,OK,,,,,1,.34237289,.19123507,.25842696,.18181819,.34154931,.26890758,.29885057,.22666667,.56610167,.65737051,.75280899,.71428573,0,23.385487,9955.77,1.2212784,.19332089,.11282744,.13214871,-1.6574109,75.3731063849833,66.5718349928876,68.84779516358461,59.7439544807966,54.6296296296296,77.22999978065489,.018392514,.015245192,.01797333,.025499323,.43658459,.1426,.13154,.55931997,-.5359774906011078,53.27478,.28929606,1.8713024,.041904442,.18933077,.35476115,.59402943,.25133172,1.0034142,.0324220073496833,.0310928092991738,58.476807,.34813964,29525.203,88644.5,4.616086342027496,15.95492740588462,-1.1357141,.02377384,12.1,,,48.936932,.16721854,.0032578383,1256.189,.011523941,0,306.11823,87.843636,283.47311,84.779053,9.6980772,7990,1107,0
Murray,Oklahoma,40099,92,0,237322,38.765896,0,40099,Murray,12623,33700,Ardmore,117982,Oklahoma,40,OK,,,,,0,.1875,.33333334,.44444445,0,.375,.41666666,.625,.44444445,.5625,.75,.77777779,.8888889,0,22.995626,11460.34,3.4438777,.2124871,.16438304,.1621028,-1.7021677,78.05763708339629,76.85589519650659,56.7685589519651,70.74235807860261,47.5409836065574,111.80999994278,.0048835855,.0030015616,.0069357841,.012070073,.3654432,.14079922,.083679996,.55928999,-.8340446463846155,68.668304,1.869603,3.1450529,.040650405,.03918663,.20594826,.58958268,.11174888,2.8202486,.0322427315218252,.0228154955240434,30.180292,.48668694,30902.025,69049.39999999999,4.918393234672304,16.84131078224101,2.5640123,.0019909702,14.9,,,51.507843,.19210866,.0026142756,2049.2444,.012654392,0,307.10431,88.136322,285.332,87.166191,8.1300926,3301,1390.9,0
Muskogee,Oklahoma,40101,1733,270,1258925,137.65714,21.446869,40101,Muskogee,69451,30200,Muskogee,152466,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",34780,"Muskogee, OK",0,.33830845,.20319635,.20382166,.15517241,.30191973,.29620853,.26451612,.26086956,.54635763,.64236903,.71337581,.76923078,0,22.532938,10954.52,.42509982,.16116847,.10198195,.13268122,-1.2871605,74.7834260667412,71.8408736349454,63.1045241809672,68.01872074882991,60.6971153846154,83.96999979019169,.03905518,.029537702,.043352775,.098023914,.52431577,.17911576,.19642,.52787,-.271965070539619,62.877422,13.068207,2.6738276,.042861089,.037526704,.063559167,.54781312,.16387309,1.7652733,.025010439014557,.0278181739643778,85.336876,.42162433,28477.197,76914.09999999999,5.283810611543101,15.82328023430245,-3.7089436,-.0020900823,15.4,7900,-.2036431,44.850735,.24614106,.0085959882,2335.9526,.018365525,0,306.73581,88.620728,284.21277,85.012527,9.5785513,15558,1235.8,0
Noble,Oklahoma,40103,412,0,206690,199.33234,0,40103,Noble,11411,30401,Stillwater,79601,Oklahoma,40,OK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.423861,8669.559999999999,.10694434,.17510796,.094202414,.1162295,-.45394415,84.9734371879603,81.1764705882353,57.0588235294118,78.2352941176471,71.0743801652893,108.389999866486,.0070395246,.0037256302,.0054121288,.074254379,.35610938,.12810586,.054060001,.58613002,.1906737172387916,69.240204,1.5686618,1.7965121,.039045554,-.013998099,.087722734,.62669224,.25505996,1.0691438,.0264656909999124,.0316361405661204,15.59087,.50409359,31773.135,72515.2,5.555961252185353,15.00826972010178,5.0604649,-.018505005,15.8,,,48.882786,.14840499,.0016650601,2280.9414,.020845184,0,306.98993,86.898315,283.04437,86.400536,8.0727758,2269,1097.8,0
Nowata,Oklahoma,40105,1086,0,190882,568.93787,0,40105,Nowata,10569,29403,Bartlesville,145981,Oklahoma,40,OK,,,,,0,.30000001,.23999999,.20689656,.23809524,.25974026,.24657534,.20689656,.2,.47499999,.72000003,.93103451,.71428573,0,22.856474,9762.530000000001,2.6740184,.18349065,.15367277,.16126865,-.98473781,85.3833591515464,78.804347826087,56.5217391304348,73.3695652173913,51.1627906976744,78.20999979972839,.014523615,.01284046,.012534545,.014445991,.29355949,.14074145,.063050002,.63158,-.2629234531092904,53.448765,2.4600246,1.2300123,.043037452,-.079836324,.016634263,.57870144,.19088697,.19869429,.0287633645567225,.0262087236256978,18.70785,.33109728,28454.426,54786.3,5.090863952333664,16.32815292949354,-7.3419485,-.00016522533,9.5,,,50.357647,.19090909,.0043523512,1291.8335,.0090989498,0,306.11264,88.351776,282.70154,85.660027,9.0897713,2351,1231.7,0
Okfuskee,Oklahoma,40107,87,0,216482,40.188099,0,40107,Okfuskee,11814,30403,Okmulgee,51499,Oklahoma,40,OK,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24.68696,11216.05,.85404152,.13454343,.13041517,.14241676,-.92928433,79.7425838029344,83.62369337979089,57.8397212543554,75.9581881533101,48.7179487179487,81,.0065611876,.0047005345,.0054873605,.067035154,.33585328,.2301551,.086669996,.51599997,-1.112087663875625,52.708649,10.360589,1.6421195,.042105265,.061932582,.14902912,.51101035,.16525526,1.6759777,.0255628914846792,.031742001015744,18.909733,.38651103,23198.504,52120.3,4.990909090909092,16.10392561983472,-5.3776331,.000095248295,9.1999998,,,49.094795,.19711539,.006009819,1386.2869,.0098262196,0,306.86679,87.352791,284.61221,84.108093,8.3585262,2923,1350.2,0
Oklahoma,Oklahoma,40109,48078,2094,12760172,376.78177,16.410437,40109,Oklahoma,660448,33803,Oklahoma City,1154246,Oklahoma,40,OK,416,"Oklahoma City-Shawnee, OK",36420,"Oklahoma City, OK",1,.32600299,.22833689,.164859,.12125341,.27155444,.23994975,.22065379,.19426975,.56994355,.70321995,.77994227,.85394019,0,22.476412,10333.07,-.097240619,.14855227,.097768806,.12367457,-.11223483,76.8686785722653,82.6199917954328,69.24654724463289,78.2578968959387,61.6765285996055,60.7399998903275,.10662091,.086522281,.12649201,.18370514,.53323889,.15253337,.14311001,.48403999,-.1958503201229773,65.699493,14.871269,8.6813803,.038866907,.16085374,.14768723,.64158231,.098636821,7.2419024,.0379711953098503,.0411341998158826,931.39838,.3038972,35623.898,101041.4,4.816387318315553,17.24828536180397,-9.3070889,.031779882,25.4,3022.761,-.099290192,42.20927,.27608931,.0073484736,1919.0525,.018954882,0,306.66217,86.060448,284.03259,83.792908,9.2313547,118372,927.70001,0
Okmulgee,Oklahoma,40111,1001,0,712272,140.53619,0,40111,Okmulgee,39685,30403,Okmulgee,51499,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",46140,"Tulsa, OK",1,.31481481,.27777779,.14035088,.16666667,.32183909,.27745664,.3508772,.3125,.5777778,.62222224,.75438595,.76595747,0,20.827089,9496.549999999999,2.5539558,.21092898,.11329957,.17662315,-.89755648,77.6176258159975,82.3605706874189,61.9974059662776,75.875486381323,48.9082969432314,80.18999981880189,.02637871,.022785733,.025155777,.074728079,.39990568,.1891913,.074429996,.51313001,-.5916051264578882,57.011467,10.154971,1.9453194,.047331732,.013173684,.15316841,.5605706,.15637571,.73831421,.0339170971399773,.0343706690185209,56.939068,.3641862,27294.6,61318,4.58355650776647,16.48825656132833,-2.6931648,-.012359357,11.4,1320,-.10430197,46.165752,.23714286,.0077359206,1348.205,.012280558,0,306.76822,88.086304,284.49899,84.383133,8.829113,8765,1230.6,0
Osage,Oklahoma,40113,4385,436,841045,521.37518,51.840271,40113,Osage,44437,30402,Tulsa,921246,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",46140,"Tulsa, OK",1,.30222222,.19909503,.2173913,.16666667,.29493088,.3255814,.31111112,.31818181,.56444442,.66515839,.6630435,.81818181,0,20.869812,11193.65,.10969796,.17330693,.09204495,.11991289,-1.3775802,82.3590498128217,73.5294117647059,57.843137254902,67.156862745098,50.8196721311475,72.5199999809265,.025225077,.026164694,.023227345,.21734521,.3704443,.13223353,.064570002,.54044002,-1.227991616618808,39.359093,10.741049,2.1153543,.034136355,.12993617,.19016795,.59553546,.13508463,.99691701,.0422620788982154,.0382789117177127,19.742765,.30757493,31424.346,84645.5,4.824371508615542,15.66581872595126,-4.2670183,.0088983849,14.6,,,48.170284,.17873344,.0027006839,953.82397,.0060601262,0,306.42908,87.643532,283.06335,86.052452,8.4978132,7595,903,0
Ottawa,Oklahoma,40115,1738,58,582446,298.39676,9.958005,40115,Ottawa,33194,29901,Joplin,266742,Oklahoma,40,OK,309,"Joplin-Miami, MO-OK",33060,"Miami, OK",1,.31235433,.25650558,.23958333,.2,.30508474,.26893941,.3125,.27906978,.55477858,.67657995,.79381442,.84444445,0,24.669809,10405.55,1.8322644,.21839912,.1228817,.12966494,-1.6731265,82.02956860831731,71.5396578538103,58.0093312597201,63.2970451010886,56.4432989690722,102.739999771118,.015071041,.011208799,.011191469,.033015173,.35749382,.16583149,.07062,.53206003,.0399420344566417,76.95668,.57841778,3.1963608,.056332607,.0098570129,.11595273,.58812082,.17696866,1.6870519,.0261191781647286,.0290112670964632,70.427132,.44436195,28255.215,62917.6,4.670646290990132,17.46743075453677,-2.6240935,.012260039,12.2,756,-.11434302,47.671875,.2021409,.0056034224,1564.543,.015482765,0,305.67206,88.631294,282.54941,85.701271,9.5658178,7823,1343.1,0
Pawnee,Oklahoma,40117,1772,123,298147,594.33771,41.254818,40117,Pawnee,16612,30402,Tulsa,921246,Oklahoma,40,OK,538,"Tulsa-Muskogee-Bartlesville, OK",46140,"Tulsa, OK",1,.2857143,.375,.33333334,0,.38095239,.53333336,.33333334,.45454547,.61904764,.5625,.66666669,.90909094,0,25.130737,12175.63,.54062116,.17599133,.12105002,.10706256,-1.2617978,82.48880014133449,74.1433021806854,59.5015576323988,69.47040498442369,51.010101010101,77.25,.01417863,.016183969,.014924098,.035102446,.30351532,.13033132,.04947,.61891001,-1.101605921020605,60.239582,.68023115,1.1557909,.039608926,.085042454,.14347567,.60070586,.15657677,.64411271,.0399109077775102,.0411750541777029,29.172497,.26098266,29408.164,75047.89999999999,4.515185185185186,16.96940740740741,-1.6872301,.0068799383,12.1,,,51.293968,.15632516,.0014450867,1574.4462,.0082822852,0,306.61984,87.249039,283.5621,85.651329,8.2712908,3610,1210.8,0
Payne,Oklahoma,40119,2432,37,1349838,180.16977,2.7410696,40119,Payne,68190,30401,Stillwater,79601,Oklahoma,40,OK,,,44660,"Stillwater, OK",0,.26136363,.17894737,.14399999,.12048193,.25519288,.28260869,.18487395,.22699386,.65625,.73426574,.792,.86144578,0,21.662428,9694.41,.57414019,.18140692,.10350372,.12238534,-.19457355,83.8256221031406,83.4730538922156,66.1077844311377,75.80838323353289,59.7063621533442,70.0899999141693,.07825309,.073620707,.078785397,.040810004,.41464072,.20252526,.089929998,.54553002,.052812343475238,53.028305,3.6002345,2.1454759,.028291931,.092175864,.26335016,.64143777,.092245251,4.5681186,.031236251649802,.0379381140929755,99.352898,.57796484,25658.682,106240.1,5.067665702624678,16.5764775066157,4.4756727,-.011017813,34.200001,1890,.22873147,51.138336,.19469412,.0064441315,2125.0916,.016376382,0,306.67322,87.026619,283.57831,85.571815,8.7470446,9650,714.90002,0
Pittsburg,Oklahoma,40121,1638,111,803526,203.85153,13.814115,40121,Pittsburg,43953,30100,Fort Smith,332832,Oklahoma,40,OK,,,32540,"McAlester, OK",1,.33333334,.23743017,.21481481,.10483871,.33874241,.2857143,.21969697,.22314049,.51485151,.66295266,.82352942,.77419353,0,21.977655,10425.45,1.0327998,.17498671,.1199899,.13040757,-1.3469409,82.7384968971795,72.0930232558139,58.5271317829457,63.953488372093,59.5070422535211,82.17999982833859,.023612946,.02054012,.026992355,.051152021,.36851299,.17203173,.083700001,.56524003,-.6262937511213459,70.852959,3.9883513,2.136373,.043691486,.084616527,.19959906,.5140599,.11404829,1.0806998,.0193843423657088,.0180875025595523,33.656197,.44955629,28128.029,71182.2,5.010068704098554,16.81152570480929,-2.9199677,.0094814664,12.9,,,48.140255,.22141707,.0073715104,2035.3861,.017034119,0,306.76395,87.950439,284.91452,85.530388,8.8240004,10405,1294.9,0
Pontotoc,Oklahoma,40123,628,79,657266,95.54731,12.019486,40123,Pontotoc,35143,33901,Ada,69207,Oklahoma,40,OK,,,10220,"Ada, OK",0,.30681819,.26865673,.13559322,.10714286,.29249012,.25,.19642857,.35849056,.61742425,.71641791,.67796612,.8035714,0,22.272921,10165.5,.81864011,.18859091,.099947214,.13129021,-1.3867749,80.6983621039833,68.7400318979266,60.4465709728868,65.0717703349282,54.5454545454545,60.66999995708471,.043281857,.043019492,.042602394,.015371899,.44836852,.16504596,.092150003,.50827003,.3924256182601014,61.841618,2.0402358,2.2991776,.039295554,.078072272,.20009969,.61145782,.13699241,1.1723529,.026235665708676,.025040548615656,48.834362,.52307898,27360.846,77314,4.973011363636363,15.18117897727273,3.9250937,.0035903126,21.799999,1470,-.05779089,49.121449,.21058741,.0069146059,2529.9395,.014735729,0,306.99619,87.362358,285.14343,85.983101,8.1827965,7639,1162.2,0
